8.697 NaN 0.0912 0.9348
8.737 NaN 0.0891 0.9478
8.777 NaN 0.0918 0.9498
8.817 NaN 0.0910 0.9498
8.857 NaN 0.0909 0.9539
8.898 NaN 0.0884 0.9337
8.937 NaN 0.0872 0.9671
8.978 0.0993 0.0860 0.9660
9.018 0.1045 0.0880 0.9660
9.057 0.1090 0.0879 0.9742
9.097 0.1107 0.0883 0.9742
9.138 0.1126 0.0887 0.9603
9.178 0.1147 0.0861 0.9640
9.220 0.1163 0.0892 0.9669
9.258 0.1187 0.0936 0.9612
9.295 0.1187 0.0890 0.9500
9.339 0.1214 0.0915 0.9475
9.379 0.1238 0.0868 0.9122
9.419 0.1241 0.0877 0.9173
9.459 0.1266 0.0922 0.9034
9.496 0.1339 0.0905 0.9586
9.541 0.1365 0.0871 0.9345
9.580 0.1400 0.0874 0.9143
9.621 0.1449 0.0874 0.9153
9.660 0.1477 0.0904 0.8797
9.700 0.1551 0.0882 0.9265
9.741 0.1576 0.0876 0.8843
9.781 0.1635 0.0853 0.8911
9.821 0.1650 0.0852 0.9293
9.861 0.1688 0.0860 0.9392
9.900 0.1668 0.0901 0.9215
9.940 0.1655 0.0913 0.9205
9.981 0.1583 0.0872 0.9402
10.022 0.1540 0.0897 0.9537
10.062 0.1605 0.0873 0.9527
10.101 0.1646 0.0878 0.9443
10.139 0.1648 0.0892 0.9529
10.183 0.1585 0.0899 0.9519
10.223 0.1546 0.0886 0.9612
10.264 0.1549 0.0872 0.9218
10.302 0.1577 0.0878 0.9345
10.340 0.1588 0.0876 0.9661
10.384 0.1660 0.0889 0.9366
10.423 0.1738 0.0869 0.9693
10.463 0.1828 0.0855 0.9574
10.503 0.1932 0.0872 0.9332
10.543 0.1922 0.0879 0.9242
10.584 0.1857 0.0895 0.9512
10.625 0.1847 0.0900 0.9743
10.665 0.1875 0.0881 0.9756
10.705 0.1922 0.0858 0.9475
10.744 0.1964 0.0870 0.9680
10.784 0.1984 0.0881 0.9747
10.825 0.1961 0.0893 0.9661
10.866 0.1896 0.0879 0.9964
10.905 0.1824 0.0868 0.9531
10.945 0.1728 0.0856 0.9355
10.983 0.1612 0.0865 0.9638
11.027 0.1496 0.0908 0.9471
11.066 0.1394 0.0865 0.9527
11.106 0.1306 0.0839 0.9582
11.146 0.1201 0.0853 0.9546
11.183 0.1097 0.0860 1.0004
11.227 0.0946 0.0921 0.9845
11.267 0.0803 0.0891 0.9841
11.307 0.0671 0.0881 0.9661
11.347 0.0545 0.0887 1.0051
11.387 0.0466 0.0891 0.9841
11.428 0.0374 0.0903 1.0171
11.467 0.0309 0.0916 0.9868
11.507 0.0239 0.0892 0.9608
11.547 0.0191 0.0902 0.9935
11.587 0.0171 0.0868 0.9615
11.626 0.0130 0.0871 0.9608
11.668 0.0105 0.0902 1.0013
11.709 0.0068 0.0891 0.9929
11.749 0.0062 0.0868 0.9961
11.789 0.0037 0.0889 0.9961
11.827 0.0042 0.0855 0.9929
11.870 0.0059 0.0878 0.9868
11.910 0.0032 0.0903 0.9868
11.950 0.0062 0.0855 0.9901
11.989 0.0069 0.0884 1.0348
12.027 0.0051 0.0853 0.9637
12.071 0.0053 0.0891 0.9637
